name,price,info,link,is_available
Датчик для дверей Pepperl Fuchs DoorScan-DS-2P-1200,227 600 руб.,"Серия:; DoorScan; Тип ESPE:; 2; Уровень безопасности PL:; d; Класс безопасности систем управления SIL:; SIL 2; Источник света:; Инфракрасный LED; Высота установки Max, м:; 3,5",https://sensoren.ru/product/datchik_dlya_dverey_pepperl_fuchs_doorscan_ds_2p_1200/,под заказ
Датчик контрастной метки Pepperl Fuchs OBP120-R100-2EP-IO-L,61 600 руб.,"Серия:; OBP120; Источник излучения:; Лазер; Температура эксплуатации Max, °C:; 60; Температура эксплуатации Min, °C:; -40; Размер прямоугольного корпуса, мм:; 11x44,5x21,5",https://sensoren.ru/product/datchik_kontrastnoy_metki_pepperl_fuchs_obp120_r100_2ep_io_l/,под заказ
Световая завеса Autonics BW20-16,45 540 руб.,"Серия:; BW; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 30; Расстояние между лучами, мм:; 20; Высота зоны контроля, мм:; 300; Ширина зоны контроля, мм:; 7000",https://sensoren.ru/product/svetovaya_zavesa_autonics_bw20_16/,под заказ
Люминесцентный датчик SICK LUT1B-31325,134 930 руб.,"Размер светового пятна, мм:; 5 x 5; Страна происхождения:; Германия; Серия:; LUT1; Источник излучения:; Светодиод; Рабочий диапазон, мм:; 15-60; Температура эксплуатации Max, °C:; 60",https://sensoren.ru/product/lyuminestsentnyy_datchik_sick_lut1b_31325/,под заказ
Оптоволоконный кабель IFM Electronic E20164,29 800 руб.,"Исполнение:; Резьбовой; Длина кабеля, мм:; 600; Минимальный радиус изгиба, мм:; 30; Длина чувствительной головки, мм:; 35; Температура эксплуатации Max, °C:; 80",https://sensoren.ru/product/optovolokonnyy_datchik_ifm_electronic_e20164/,под заказ
Оптоволоконный кабель DATASENSING OFA-8-RA-20,,"Исполнение:; Гладкий цилиндр; Длина кабеля, мм:; 2000; Серия:; OFA; Диаметр чувствительной головки, мм:; 6; Артикул:; OFA-8-RA-20; Диапазон срабатывания, мм:; 200",https://sensoren.ru/product/optovolokonnyy_kabel_datalogic_ofa_8_ra_20/,под заказ
Оптоволоконный кабель DATASENSING OFA-1-AE-20,,"Исполнение:; Прямоугольный; Длина кабеля, мм:; 2000; Серия:; OFA; Артикул:; OFA-1-AE-20; Диапазон срабатывания, мм:; 300",https://sensoren.ru/product/optovolokonnyy_kabel_datalogic_ofa_1_ae_20/,под заказ
Усилитель для оптоволоконных датчиков Wenglor UF22MV3,43 700 руб.,"Класс защиты:; III; Число контактов, pin:; 4; Температура эксплуатации Max, °C:; 60; Температура эксплуатации Min, °C:; -10; Размер резьбы корпуса:; M30",https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_wenglor_uf22mv3/,под заказ
Датчик контрастной метки Wenglor YM24PAH2ABF,40 800 руб.,"Класс защиты:; 3; Размер светового пятна, мм:; 1; Число контактов, pin:; 4; Класс лазера:; 1; Источник излучения:; Лазер; Время отклика, мс:; 0,166",https://sensoren.ru/product/datchik_kontrastnoy_metki_wenglor_ym24pah2abf/,под заказ
Оптоволоконный кабель Leuze Electronic KFX-ETA-320,19 971 руб.,"Исполнение:; Резьбовой; Длина кабеля, мм:; 2000; Минимальный радиус изгиба, мм:; 10; Длина чувствительной головки, мм:; 18; Серия:; KFX; Диаметр чувствительной головки, мм:; 1,25",https://sensoren.ru/product/optovolokonnyy_kabel_leuze_electronic_kfx_eta_320/,под заказ
Датчик контрастной метки LANBAO SPM-TPR-RGB,10 140 руб.,,https://sensoren.ru/product/datchik_kontrastnoy_metki_lanbao_spm_tpr_rgb/,в наличии
Оптоволоконный кабель Autonics FD-620-10,2 840 руб.,,https://sensoren.ru/product/optovolokonnyy_kabel_autonics_fd_620_10/,под заказ
Усилитель для оптоволоконных датчиков LANBAO FD3-PB11R,4 990 руб.,,https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_lanbao_fd3_pb11r/,в наличии
Датчик контрастной метки DATASENSING TLu-115,39 000 руб.,,https://sensoren.ru/product/datchik_kontrastnoy_metki_datalogic_tlu_115/,в наличии
Оптоволоконный кабель LANBAO PFT-420-V,,,https://sensoren.ru/product/optovolokonnyy_kabel_lanbao_pft_420_v/,в наличии
,,,https://sensoren.ru/product/datchik_kontrastnoy_metki_lanbao_spm_tnr_rgb/,
,,,https://sensoren.ru/product/optovolokonnyy_kabel_lanbao_pfr_620_v/,
,,,https://sensoren.ru/product/optovolokonnyy_kabel_lanbao_pfr_620/,
,,,https://sensoren.ru/product/datchik_kontrastnoy_metki_wenglor_wm03pct2/,
,,,https://sensoren.ru/product/datchik_kontrastnoy_metki_datalogic_tl46_wl_815/,
,,,https://sensoren.ru/product/datchik_kromki_i_shiriny_lanbao_pdm_tc50tgr/,
,,,https://sensoren.ru/product/optovolokonnyy_kabel_lanbao_pfr_610/,
Датчик фотометки Leuze Electronic KRT18BM.V2/GV1T-M12,60 362 руб.,"Размер светового пятна, мм:; 1x4; Число контактов, pin:; 5; Серия:; 18B; Источник излучения:; LED Светодиод; Температура эксплуатации Max, °C:; 60; Температура эксплуатации Min, °C:; -40",https://sensoren.ru/product/datchik_fotometki_leuze_electronic_krt18bm_v2_gv1t_m12/,под заказ
Радарный датчик движения Banner Q240RA-CN-AF2Q,682 800 руб.,"Число контактов, pin:; 5; Серия:; Q240R; Время отклика, мс:; 15; Ширина луча, °:; 11 x 13; Дальность обнаружения Max, м:; 40; Дальность обнаружения Min, м:; 1",https://sensoren.ru/product/radarnyy_datchik_dvizheniya_banner_q240ra_cn_af2q/,под заказ
Датчик контрастной метки Pepperl Fuchs OBP120-R100-2EP-IO-V31-L,61 600 руб.,"Серия:; OBP120; Источник излучения:; Лазер; Температура эксплуатации Max, °C:; 60; Температура эксплуатации Min, °C:; -40; Размер прямоугольного корпуса, мм:; 11x44,5x21,5",https://sensoren.ru/product/datchik_kontrastnoy_metki_pepperl_fuchs_obp120_r100_2ep_io_v31_l/,под заказ
Световая завеса Autonics BWC80-14HD,98 930 руб.,"Серия:; BWC; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 90; Расстояние между лучами, мм:; 80; Высота зоны контроля, мм:; 40; Ширина зоны контроля, мм:; 7000",https://sensoren.ru/product/svetovaya_zavesa_autonics_bwc80_14hd/,под заказ
Датчик цвета SICK CS81-P3612S02,97 030 руб.,"Размер светового пятна, мм:; 13 x 13; Страна происхождения:; Германия; Серия:; CS8; Источник излучения:; Светодиод; Допуск рабочего диапазона, мм:; 9; Количество цветов на выходе:; 1",https://sensoren.ru/product/datchik_tsveta_sick_cs81_p3612s02/,под заказ
Датчик контраста SICK KTX-WB9114125AZZZZ,78 840 руб.,"Размер светового пятна, мм:; 0,9x3,8; Страна происхождения:; Германия; Серия:; KTX Prime; Источник излучения:; Светодиод; Допуск рабочего диапазона, мм:; 5; Метод настройки:; 1-но и 2-х точечное обучение, динамическое обучение, авторежим; Расположение источника света:; Длинная сторона",https://sensoren.ru/product/datchik_kontrasta_sick_ktx_wb9114125azzzz/,под заказ
